ai,victory,turn,retreat,initial_pos,final_stack,donkey,dog,cat,rooster
"[{'type': 'M', 'depth': 4, 'color': 'BLUE'}, {'type': 'M', 'depth': 4, 'color': 'ORANGE'}]",ORANGE,139,0,"[{'color': 'blue', 'type': 1, 'pos': (3, 0)}, {'color': 'blue', 'type': 2, 'pos': (0, 0)}, {'color': 'blue', 'type': 3, 'pos': (2, 0)}, {'color': 'blue', 'type': 4, 'pos': (1, 0)}, {'color': 'orange', 'type': 1, 'pos': (1, 4)}, {'color': 'orange', 'type': 2, 'pos': (3, 4)}, {'color': 'orange', 'type': 3, 'pos': (2, 4)}, {'color': 'orange', 'type': 4, 'pos': (4, 4)}, {'color': 'blue', 'type': 1, 'pos': (1, 0)}, {'color': 'blue', 'type': 2, 'pos': (2, 0)}, {'color': 'blue', 'type': 3, 'pos': (0, 0)}, {'color': 'blue', 'type': 4, 'pos': (4, 0)}, {'color': 'orange', 'type': 1, 'pos': (4, 4)}, {'color': 'orange', 'type': 2, 'pos': (0, 4)}, {'color': 'orange', 'type': 3, 'pos': (3, 4)}, {'color': 'orange', 'type': 4, 'pos': (1, 4)}]","[{'color': 'orange', 'type': 4, 'pos': (1, 4), 'mouvement': '+'}, {'color': 'orange', 'type': 3, 'pos': (1, 4), 'mouvement': 'X'}, {'color': 'orange', 'type': 2, 'pos': (1, 4), 'mouvement': 'L'}, {'color': 'orange', 'type': 1, 'pos': (1, 4), 'mouvement': '*'}]",[],"[{'color': 'blue', 'pos': (2, 2), 'type': 3, 'turn': 10}, {'color': 'blue', 'pos': (4, 0), 'type': 3, 'turn': 14}, {'color': 'orange', 'pos': (4, 3), 'type': 3, 'turn': 15}, {'color': 'blue', 'pos': (2, 2), 'type': 3, 'turn': 22}, {'color': 'blue', 'pos': (3, 1), 'type': 3, 'turn': 26}, {'color': 'blue', 'pos': (4, 2), 'type': 3, 'turn': 30}, {'color': 'orange', 'pos': (3, 4), 'type': 3, 'turn': 35}, {'color': 'orange', 'pos': (1, 2), 'type': 3, 'turn': 37}, {'color': 'blue', 'pos': (3, 3), 'type': 3, 'turn': 42}, {'color': 'orange', 'pos': (0, 3), 'type': 3, 'turn': 43}, {'color': 'blue', 'pos': (4, 4), 'type': 3, 'turn': 44}, {'color': 'orange', 'pos': (2, 1), 'type': 3, 'turn': 47}, {'color': 'blue', 'pos': (3, 3), 'type': 3, 'turn': 48}, {'color': 'orange', 'pos': (1, 2), 'type': 3, 'turn': 49}, {'color': 'orange', 'pos': (0, 3), 'type': 3, 'turn': 53}, {'color': 'blue', 'pos': (4, 2), 'type': 3, 'turn': 54}, {'color': 'orange', 'pos': (1, 4), 'type': 3, 'turn': 57}, {'color': 'blue', 'pos': (3, 1), 'type': 3, 'turn': 58}, {'color': 'blue', 'pos': (0, 4), 'type': 3, 'turn': 60}, {'color': 'orange', 'pos': (0, 3), 'type': 3, 'turn': 65}, {'color': 'blue', 'pos': (4, 0), 'type': 3, 'turn': 66}, {'color': 'orange', 'pos': (1, 4), 'type': 3, 'turn': 67}, {'color': 'orange', 'pos': (0, 3), 'type': 3, 'turn': 69}, {'color': 'blue', 'pos': (2, 2), 'type': 3, 'turn': 72}, {'color': 'orange', 'pos': (3, 0), 'type': 3, 'turn': 73}, {'color': 'orange', 'pos': (2, 1), 'type': 3, 'turn': 77}, {'color': 'blue', 'pos': (1, 1), 'type': 3, 'turn': 78}, {'color': 'orange', 'pos': (0, 3), 'type': 3, 'turn': 79}, {'color': 'blue', 'pos': (0, 2), 'type': 3, 'turn': 80}, {'color': 'orange', 'pos': (1, 4), 'type': 3, 'turn': 81}, {'color': 'blue', 'pos': (2, 0), 'type': 3, 'turn': 82}, {'color': 'orange', 'pos': (0, 3), 'type': 3, 'turn': 83}, {'color': 'blue', 'pos': (3, 1), 'type': 3, 'turn': 84}, {'color': 'orange', 'pos': (1, 4), 'type': 3, 'turn': 85}, {'color': 'orange', 'pos': (2, 3), 'type': 3, 'turn': 87}, {'color': 'blue', 'pos': (4, 0), 'type': 3, 'turn': 92}, {'color': 'blue', 'pos': (3, 1), 'type': 3, 'turn': 94}, {'color': 'orange', 'pos': (3, 4), 'type': 3, 'turn': 95}, {'color': 'orange', 'pos': (2, 3), 'type': 3, 'turn': 99}, {'color': 'orange', 'pos': (3, 4), 'type': 3, 'turn': 101}, {'color': 'blue', 'pos': (0, 4), 'type': 3, 'turn': 102}, {'color': 'blue', 'pos': (4, 0), 'type': 3, 'turn': 104}, {'color': 'blue', 'pos': (3, 1), 'type': 3, 'turn': 108}, {'color': 'orange', 'pos': (2, 3), 'type': 3, 'turn': 111}, {'color': 'orange', 'pos': (3, 4), 'type': 3, 'turn': 113}, {'color': 'orange', 'pos': (2, 3), 'type': 3, 'turn': 117}, {'color': 'blue', 'pos': (0, 4), 'type': 3, 'turn': 118}, {'color': 'orange', 'pos': (1, 4), 'type': 3, 'turn': 119}, {'color': 'blue', 'pos': (2, 2), 'type': 3, 'turn': 120}, {'color': 'blue', 'pos': (3, 1), 'type': 3, 'turn': 122}, {'color': 'blue', 'pos': (2, 2), 'type': 3, 'turn': 124}, {'color': 'orange', 'pos': (3, 2), 'type': 3, 'turn': 125}, {'color': 'blue', 'pos': (4, 4), 'type': 3, 'turn': 128}, {'color': 'orange', 'pos': (2, 3), 'type': 3, 'turn': 131}, {'color': 'orange', 'pos': (3, 2), 'type': 3, 'turn': 133}, {'color': 'orange', 'pos': (2, 3), 'type': 3, 'turn': 135}, {'color': 'blue', 'pos': (0, 0), 'type': 3, 'turn': 138}, {'color': 'orange', 'pos': (1, 4), 'type': 3, 'turn': 139}]","[{'color': 'orange', 'pos': (2, 3), 'type': 2, 'turn': 1}, {'color': 'orange', 'pos': (4, 2), 'type': 2, 'turn': 5}, {'color': 'orange', 'pos': (3, 0), 'type': 2, 'turn': 7}, {'color': 'orange', 'pos': (4, 2), 'type': 2, 'turn': 9}, {'color': 'blue', 'pos': (3, 2), 'type': 2, 'turn': 12}, {'color': 'orange', 'pos': (2, 3), 'type': 2, 'turn': 13}, {'color': 'blue', 'pos': (1, 3), 'type': 2, 'turn': 16}, {'color': 'orange', 'pos': (3, 1), 'type': 2, 'turn': 17}, {'color': 'orange', 'pos': (4, 3), 'type': 2, 'turn': 21}, {'color': 'blue', 'pos': (0, 1), 'type': 2, 'turn': 24}, {'color': 'orange', 'pos': (3, 1), 'type': 2, 'turn': 27}, {'color': 'orange', 'pos': (2, 1), 'type': 2, 'turn': 31}, {'color': 'orange', 'pos': (0, 2), 'type': 2, 'turn': 39}, {'color': 'orange', 'pos': (1, 0), 'type': 2, 'turn': 41}, {'color': 'orange', 'pos': (3, 1), 'type': 2, 'turn': 45}, {'color': 'blue', 'pos': (2, 0), 'type': 2, 'turn': 46}, {'color': 'blue', 'pos': (0, 1), 'type': 2, 'turn': 50}, {'color': 'orange', 'pos': (1, 2), 'type': 2, 'turn': 51}, {'color': 'blue', 'pos': (2, 0), 'type': 2, 'turn': 52}, {'color': 'blue', 'pos': (0, 1), 'type': 2, 'turn': 56}, {'color': 'orange', 'pos': (3, 3), 'type': 2, 'turn': 59}, {'color': 'orange', 'pos': (1, 4), 'type': 2, 'turn': 61}, {'color': 'blue', 'pos': (1, 3), 'type': 2, 'turn': 62}, {'color': 'blue', 'pos': (3, 4), 'type': 2, 'turn': 64}, {'color': 'blue', 'pos': (4, 2), 'type': 2, 'turn': 74}, {'color': 'blue', 'pos': (2, 1), 'type': 2, 'turn': 88}, {'color': 'orange', 'pos': (1, 1), 'type': 2, 'turn': 91}, {'color': 'orange', 'pos': (3, 0), 'type': 2, 'turn': 97}, {'color': 'orange', 'pos': (4, 2), 'type': 2, 'turn': 103}, {'color': 'orange', 'pos': (3, 0), 'type': 2, 'turn': 109}, {'color': 'blue', 'pos': (4, 0), 'type': 2, 'turn': 112}, {'color': 'orange', 'pos': (4, 2), 'type': 2, 'turn': 115}, {'color': 'blue', 'pos': (2, 1), 'type': 2, 'turn': 116}, {'color': 'orange', 'pos': (3, 0), 'type': 2, 'turn': 123}, {'color': 'orange', 'pos': (1, 1), 'type': 2, 'turn': 127}, {'color': 'blue', 'pos': (1, 3), 'type': 2, 'turn': 130}, {'color': 'orange', 'pos': (2, 3), 'type': 2, 'turn': 137}]","[{'color': 'blue', 'pos': (3, 2), 'type': 1, 'turn': 0}, {'color': 'blue', 'pos': (4, 3), 'type': 1, 'turn': 2}, {'color': 'orange', 'pos': (3, 3), 'type': 1, 'turn': 3}, {'color': 'blue', 'pos': (1, 0), 'type': 1, 'turn': 4}, {'color': 'blue', 'pos': (4, 3), 'type': 1, 'turn': 6}, {'color': 'blue', 'pos': (1, 0), 'type': 1, 'turn': 8}, {'color': 'orange', 'pos': (4, 2), 'type': 1, 'turn': 11}, {'color': 'blue', 'pos': (4, 3), 'type': 1, 'turn': 18}, {'color': 'orange', 'pos': (4, 0), 'type': 1, 'turn': 19}, {'color': 'blue', 'pos': (3, 4), 'type': 1, 'turn': 20}, {'color': 'orange', 'pos': (3, 3), 'type': 1, 'turn': 23}, {'color': 'orange', 'pos': (4, 4), 'type': 1, 'turn': 25}, {'color': 'blue', 'pos': (1, 2), 'type': 1, 'turn': 28}, {'color': 'orange', 'pos': (3, 3), 'type': 1, 'turn': 29}, {'color': 'blue', 'pos': (2, 3), 'type': 1, 'turn': 32}, {'color': 'orange', 'pos': (4, 2), 'type': 1, 'turn': 33}, {'color': 'blue', 'pos': (0, 1), 'type': 1, 'turn': 34}, {'color': 'blue', 'pos': (3, 4), 'type': 1, 'turn': 36}, {'color': 'blue', 'pos': (2, 3), 'type': 1, 'turn': 38}, {'color': 'blue', 'pos': (0, 1), 'type': 1, 'turn': 40}, {'color': 'orange', 'pos': (2, 4), 'type': 1, 'turn': 55}, {'color': 'orange', 'pos': (4, 2), 'type': 1, 'turn': 63}, {'color': 'blue', 'pos': (2, 3), 'type': 1, 'turn': 68}, {'color': 'blue', 'pos': (1, 4), 'type': 1, 'turn': 70}, {'color': 'orange', 'pos': (3, 3), 'type': 1, 'turn': 71}, {'color': 'orange', 'pos': (4, 4), 'type': 1, 'turn': 75}, {'color': 'blue', 'pos': (2, 3), 'type': 1, 'turn': 76}, {'color': 'blue', 'pos': (3, 2), 'type': 1, 'turn': 86}, {'color': 'orange', 'pos': (3, 3), 'type': 1, 'turn': 89}, {'color': 'blue', 'pos': (1, 0), 'type': 1, 'turn': 90}, {'color': 'orange', 'pos': (4, 4), 'type': 1, 'turn': 93}, {'color': 'blue', 'pos': (3, 2), 'type': 1, 'turn': 96}, {'color': 'blue', 'pos': (2, 1), 'type': 1, 'turn': 98}, {'color': 'blue', 'pos': (4, 3), 'type': 1, 'turn': 100}, {'color': 'orange', 'pos': (3, 3), 'type': 1, 'turn': 105}, {'color': 'blue', 'pos': (3, 4), 'type': 1, 'turn': 106}, {'color': 'orange', 'pos': (4, 4), 'type': 1, 'turn': 107}, {'color': 'blue', 'pos': (0, 1), 'type': 1, 'turn': 110}, {'color': 'blue', 'pos': (1, 0), 'type': 1, 'turn': 114}, {'color': 'orange', 'pos': (2, 2), 'type': 1, 'turn': 121}, {'color': 'blue', 'pos': (0, 1), 'type': 1, 'turn': 126}, {'color': 'orange', 'pos': (1, 1), 'type': 1, 'turn': 129}, {'color': 'blue', 'pos': (3, 4), 'type': 1, 'turn': 132}, {'color': 'blue', 'pos': (4, 3), 'type': 1, 'turn': 134}, {'color': 'blue', 'pos': (3, 2), 'type': 1, 'turn': 136}]"
